Region,Country,State,Area,Closest_Town,SiteID,Site_Name,Banding_Station_ID,Banding_Station_Name,Banding_Station_Distance_m,Banding_Station_Habitat_Types,Banding_Station_Dominant_Habitat,Banding_Station_Dominant_Habitat2,Banding_Station_Simple_Habitat,Banding_Station_Simple_Habitat2,Flooded_Yes_No,Mining_Present_Yes_No,Mining_Type,Season,Month,Day,Year,Date,Capture_Time,Net_Number,Site_Lat,Site_Long,Banding_Station_Lat,Banding_Station_Long,Net_Lat,Net_Long,Band_Num,Color_LL_Bands,Color_RL_Bands,Recap_Yes_No,Species_Common_Name,Species_Code,Species_Latin_Name,Subspecies,Latin_Code,Bander_or_Collector,Collecting_Organization,Lab_Organization,Lab_Analyst_1,Lab_Analyst_1_Info,Lab_Analyst_2,Lab_Analyst_2_Info,Lab_Analyst_3,Lab_Analyst_3_Info,Museum_Yes_No,Museum_Name,Collector_1,Collector_1_Info,Collector_2,Collector_2_Info,Collector_3,Collector_3_Info,Collector_4,Collector_4_Info,Collector_5,Collector_5_Info,Collector_6,Collector_6_Info,Collector_7,Collector_7_Info,Collector_8,Collector_8_Info,Collector_9,Collector_9_Info,WRP,Age_BBL,Age_MAPS,How_Aged,How_Aged_2,Sex,How_Sexed,How_Sexed_2,Skull,Iris,Cloacal_Protuberance,Brood_Patch,Fat_Score,Muscle_Score,Molt_Cycle,Body_Molt,Flight_Feather_Molt,Flight_Feather_Wear,Juv_Plumage,Prim_Covs,Sec_Covs,Primaries,Secondaries,Tertials,Rectrices,Body_Plumage,Non-Feather,Molt_Limit_1,Molt_Limit_2,Culmen_mm,Bill_Length_mm,Bill_Depth_mm,Bill_Width_mm,Nares_to_Tip_mm,Head_to_Tip_Bill_mm,Head_Width_mm,Overlap_mm,Total_Body_Length_mm,Tail_Length_mm,Wing_Chord_mm,TMTarsus_Length_mm,TMTarsus_Width_mm,TBTarsus_Length_mm,Talons_M_mm,Talons_A_mm,Mass_g,Blood_Collected_Yes_No,Feather_Collected_Yes_No,Parasites_Yes_No,Transmitter_Yes_No,Primary_Feathers,Secondary_Feathers,Flank_Feathers,Tail_Feathers,Breast_Feathers,Other_Feathers,Banding_Comments,Blood_Hg_ppm,Blood_Lab_ID,Blood_Hg_ppm_Duplicate,Blood_Lab_ID_Duplicate,Whatman_Hg_ng,Whatman_Volume_µL,Whatman_Hg_ppm,Whatman_Lab_ID,Whatman_Hg_ppm_Duplicate,Whatman_Lab_ID_Duplicate,Flank_THg_ppb,Flank_THg_ng,Flank_MeHg_ppb,Flank_MeHg%,P1_Hg_ppm,P1_Lab_ID,P1_Feather_Condition,P10_Hg_ppm,P10_Lab_ID,P10_Feather_Condition,Tail_Hg_ppm,Tail_Lab_ID,Tail_Hg_ppm_Duplicate,Tail_Lab_ID_Duplicate,Breast_Hg_ppm,Breast_Lab_ID,Back_Hg_ppm,Back_Lab_ID,Flank_Hg_ppm,Flank_Lab_ID,Flank_Hg_ppm_Duplicate,Flank_Lab_ID_Duplicate,Isotopes,%Carbon,Blood_Carbon_Level_(d13C),%Nitrogen,Blood_Nitrogen_Level_(d15N),Hg_Comments
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,A04013,,,No,Mountain Elaenia,MOEL,Elaenia frantzii,frantzii,ELAFRA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,B22A0015,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,A04014,,,No,Yellow-winged Vireo,YWVI,Vireo carmioli,,VIRCAR,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,B22A0016,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,A04015,,,No,Yellow-winged Vireo,YWVI,Vireo carmioli,,VIRCAR,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849,B22A0017,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,A04016,,,No,Flame-throated Warbler,FTHW,Oreothlypis gutturalis,,OREGUT,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177,B22A0018,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,C309410,,,No,Common Chlorospingus,COCL,Chlorospingus flavopectus,regionalis,CHLFLA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,Changed from COBT to COCL per C. Sayers 3/08/2021.,,,,,,,,,,,,,,,,,,,,,1.14,B22A0019,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,C30947,,,No,Spot-crowned Woodcreeper,SCRW,Lepidocolaptes affinis,neglectus,LEPAFF,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.617,B22A0020,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,D503204,,,No,Chestnut-capped Brush-Finch,CCBF,Arremon brunneinucha,elsae,ARRBRU,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.773,B22A0022,1.266,B22A0022D,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,UnCR-10001,,,No,Rufous-collared Sparrow,RCOS,Zonotrichia capensis,costaricensis,ZONCAP,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,B22A0028,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Costa Rica,Costa Rica,,,CR006,Costa Rica - Unknown,CRT009,Costa Rica - Unknown,,,,,,,,No,,Wet,5,8,2010,5/8/2010,,,,,,,,,UnCR-10003,,,No,Yellow-winged Vireo,YWVI,Vireo carmioli,,VIRCAR,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849,B22A0030,,,,,,,,,,,,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
West Indies,Cuba,Isla de la Juventud,,,CU001,Nueva Gerona,CUT001,Nueva Gerona,,,,,,,,No,,Dry,3,13,1917,3/13/1917,,,21.86886,-82.81838,21.86886,-82.81838,,,80829,,,No,Northern Waterthrush,NOWA,Parkesia noveboracensis,,PARNOV,,BRI,Harvard,Marie Perkins,mariemperkins@gmail.com,Prentiss Balcom,pbalcom@seas.harvard.edu,Elsie Sunderland <ems@seas.harvard.edu>,ems@seas.harvard.edu,Yes,Harvard Museum of Comparative Zoology,Marie Perkins,mariemperkins@gmail.com,Jeremiah Trimble,jtrimble@oeb.harvard.edu,David C. Evers,david.evers@briwildlife.org,,,,,,,,,,,,,,U,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,15720.588,10.69,1036.22822,6.591536,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Cuba,Holguin,,,CU002,Preston,CUT002,Preston,,,,,,,,No,,Dry,1,3,1915,1/3/1915,,,20.74754,-75.60146,20.74754,-75.60146,,,67322,,,No,Northern Waterthrush,NOWA,Parkesia noveboracensis,,PARNOV,,BRI,Harvard,Marie Perkins,mariemperkins@gmail.com,Prentiss Balcom,pbalcom@seas.harvard.edu,Elsie Sunderland <ems@seas.harvard.edu>,ems@seas.harvard.edu,Yes,Harvard Museum of Comparative Zoology,Marie Perkins,mariemperkins@gmail.com,Jeremiah Trimble,jtrimble@oeb.harvard.edu,David C. Evers,david.evers@briwildlife.org,,,,,,,,,,,,,,U,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,16638.889,11.98,865.84316,5.203732,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA004,Hospital San Nicolás de Bari Ruins,SAT004,Hospital San Nicolás de Bari Ruins,,Greenway corridors; dispersed trees near ruins,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,18,2017,2/18/2017,,,18.47500,-69.88527,18.47500,-69.88527,,,ZC5-013,,,No,Rock Pigeon,ROPI,Columba livia,livia,COLLIV,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,9.4,,5.35,6.6,,,,,,100.5,214,32.3,,,,,214,,,,,,,,,,,Changed from RODO to ROPI per C. Sayers 3/08/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA004,Hospital San Nicolás de Bari Ruins,SAT004,Hospital San Nicolás de Bari Ruins,,Greenway corridors; dispersed trees near ruins,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,18,2017,2/18/2017,,,18.47500,-69.88527,18.47500,-69.88527,,,ZC5-014,,,No,Rock Pigeon,ROPI,Columba livia,livia,COLLIV,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,9.7,,4.8,5.8,,,,,,113,210,31,,,,,210,,,,,,,,,,,Changed from RODO to ROPI per C. Sayers 3/08/2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,131,,,No,West Indian Whistling-Duck,WIWD,Dendrocygna arborea,,DENARB,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,37.55,,19.45,21.25,,,,,,82.5,288.5,71.5,,,,,,,,,,,,,,,,Weight is 2 kg,0.081,B73G0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,clipped-02,,,No,Antillean Mango,ANMA,Anthracothorax dominicus,dominicus,ANTDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,22.15,,1.82,2.29,,,,,,36,64,5.8,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,clipped-03,,,No,Antillean Mango,ANMA,Anthracothorax dominicus,dominicus,ANTDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,21.8,,2.2,2.2,,,,,,35,62,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,clipped-04,,,No,Antillean Mango,ANMA,Anthracothorax dominicus,dominicus,ANTDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,21,,1.9,2.38,,,,,,38.7,59.2,4.35,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,21,2017,2/21/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,clipped-05,,,No,Antillean Mango,ANMA,Anthracothorax dominicus,dominicus,ANTDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,22.6,,1.9,2.78,,,,,,35.5,64,4.44,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC0-126,,,No,Bananaquit,BANA,Coereba flaveola,bananivora,COEFLA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,8.45,,2.9,3.6,,,,,,30,52.6,16.9,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC0-127,,,No,Bananaquit,BANA,Coereba flaveola,bananivora,COEFLA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,9.98,,2.95,3.2,,,,,,34,57,14.2,,,,,8.1,,,,,,,,,,,,0.006,B73G0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC0-128,,,No,Bananaquit,BANA,Coereba flaveola,bananivora,COEFLA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,SY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,9.95,,3.28,3.65,,,,,,30,58,15.8,,,,,9.4,,,,,,,,,,,,0.002,B73G0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC1-101,,,No,Black-whiskered Vireo,BWVI,Vireo altiloquus,altiloquus,VIRALT,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,12.4,,5.3,5.25,,,,,,58,75.9,18.45,,,,,20,,,,,,,,,,,,0.052,B73G0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC1-102,,,No,Indigo Bunting,INBU,Passerina cyanea,,PASSCYA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,SY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,8.65,,5.9,5,,,,,,45,65,17,,,,,13.4,,,,,,,,,,,,0.00000131579,B73G0020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC1A-101,,,No,Black-crowned Palm-Tanager,BPLT,Phaenicophilus palmarum,,PHAPAL,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,14.55,,6.45,5.8,,,,,,62,87.5,21.3,,,,,29.5,,,,,,,,,,,Might be male,0.013,B73G0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC1A-102,,,No,Gray Kingbird,GRAK,Tyrannus dominicensis,dominicensis,TYRDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,SY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,20.15,,8.38,11.75,,,,,,61.4,112,19.45,,,,,32.1,,,,,,,,,,,,0.009,B73G0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC2-051,,,No,Northern Mockingbird,NOMO,Mimus polyglottos,dominicus,MIMPOL,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,16.65,,4.78,4.89,,,,,,115.7,109.5,31.05,,,,,48.8,,,,,,,,,,,,0.053,B73G0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC2-052,,,No,Palmchat,PALM,Dulus dominicus,,DULDOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,10.4,,6,6.5,,,,,,71,88.1,33.65,,,,,48.5,,,,,,,,,,,,0.00000131579,B73G0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,SA002,Jardín Botánico,SAT002,Jardin Botanico,,Secondary forest,Secondary forest,Secondary forest,Secondary forest,Secondary forest,No,No,,Dry,2,20,2017,2/20/2017,,,18.49434,-69.95351,18.49434,-69.95351,,,SC2-053,,,No,Common Ground Dove,COGD,Columbina passerina,insularis,COLPAS,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,Wayne J. Arendt,waynearendt@gmail.com,Marvin A. Tórrez,marvtorrez@gmail.com,Oksana P. Lane,oksanalane@yahoo.com,,,,,,,,,,,,,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,7.95,,3.2,2.5,,,,,,57,81,15.5,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
